track_id,released_year,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key,mode,artist_id1,artist_id2,artist_id3,released_month,released_day,song_name,artist_name1,artist_name2,artist_name3
1qMMYpVatbRITKCfq1gasi,2022,2350,0,254218729,28,42,23,0,0,125.0,88.0,28.0,66.0,6.0,0.0,13.0,31.0,G#,Major,1RyvyyTE3xzB2ZywiAwp0i,,,4,29,PUFFIN ON ZOOTIEZ,Future,,
1qVidD7KIopA91zdjCIUog,2020,6955,0,1180896317,65,45,398,0,1,166.0,81.0,83.0,75.0,14.0,0.0,29.0,34.0,A#,Minor,13ZvqMQYkkhTu2l9EpAGfF,0zaEGsyczuntyy6pfie2LM,,1,16,Contection,GODZZ__-,ZAKARIA,
1r8ZCjfrQxoy2wVaBUbpwg,2022,2050,0,244741137,52,9,46,0,1,81.0,38.0,20.0,66.0,9.0,0.0,9.0,8.0,G,Major,2tIP7SsRs7vjIcLrU85W8J,,,4,22,Thousand Miles,The Kid LAROI,,
1rXq0uoV4KTgRN64jXzIxo,2022,811,4,148469433,11,58,5,0,21,142.0,61.0,92.0,91.0,0.0,0.0,26.0,3.0,G,Major,4oUHIQIBe0LHzYfvXNW4QM,,,12,2,One Thing At A Time,Morgan Wallen,,
1uY1X8YeBixs1FdQ3fQ7d4,2022,1545,0,37778188,1,0,4,0,0,78.0,43.0,60.0,38.0,76.0,1.0,48.0,38.0,G,Major,2YZyLoL8N0Wb9xBt1NhZWg,,,5,13,Auntie Diaries,Kendrick Lamar,,
1vYXt7VSjH9JIM5oRRo7vA,2023,2988,101,127408954,0,0,143,38,0,110.0,67.0,78.0,85.0,2.0,0.0,33.0,5.0,B,Minor,6M2wZ9GZgrQXHCFfjv46we,,,5,25,Dance The Night - From Barbie The Album,Dua Lipa,,
1vvcEHQdaUTvWt0EIUYcFK,2023,577,14,133753727,22,18,15,1,0,74.0,53.0,24.0,67.0,11.0,0.0,10.0,28.0,A#,Minor,46SHBwWsqBkxI7EeeBEQG7,0ErzCpIMyLcjPiwT4elrtZ,1oSPZhvZMIrWW5I41kPkkY,5,1,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",Kodak Black,NLE Choppa,Jimin
1xK59OXxi2TAAAbmZK0kBL,2022,2335,23,681583126,82,55,50,0,9,132.0,56.0,20.0,55.0,45.0,1.0,32.0,3.0,F#,Major,5y8tKLUfMvliMe8IKamR32,,,7,20,Romantic Homicide,d4vd,,
1xsYj84j7hUDDnTTerGWlH,1973,168,0,838586769,0,0,5,0,0,80.0,39.0,24.0,43.0,39.0,0.0,23.0,3.0,F,Minor,7Ey4PD4MYsKc5I2dolUwbH,,,1,5,Dream On,Aerosmith,,
1xwAWUI6Dj0WGC3KiUPN0O,2022,1948,0,253650850,12,9,16,0,0,80.0,80.0,16.0,28.0,17.0,0.0,12.0,39.0,E,Minor,06HL4z0CvFAxyc27GXpf02,,,10,21,Vigilante Shit,Taylor Swift,,
1yvMUkIOTeUNtNWlWRgANS,2016,7681,13,939844851,119,66,"1,145",2,,174.0,47.0,27.0,78.0,11.0,0.0,10.0,8.0,A,Major,5WUlDfRSoLAfcVSX1WnrxN,,,1,21,Unstoppable,Sia,,
1zi7xx7UVEFkmKfv06H8x0,2016,43257,24,2713922350,433,107,"3,631",0,26,104.0,77.0,36.0,63.0,1.0,0.0,36.0,5.0,C#,Major,3TVXtAsR1Inumwj472S9r4,3tVQdUvClmAT7URs9V3rsp,77DAFfvm3O9zT5dIoG0eIO,4,4,One Dance,Drake,Wizkid,Kyla
1zsPaEkglFvxjAhrM8yhpr,2022,4637,38,674072710,63,79,89,11,16,98.0,90.0,40.0,59.0,0.0,0.0,10.0,29.0,C#,Minor,1i8SpTcr7yvPOmcqrbnVXY,2LRoIwlKmHjgvigdNGBHNo,,10,6,Hey Mor,Ozuna,Feid,
20on25jryn53hWghthWWW3,2021,12403,0,674772936,183,63,465,0,11,125.0,85.0,64.0,81.0,2.0,5.0,7.0,9.0,B,Minor,4pnp4w9g30yLfVIAFnZMRd,1c70yCa8sRgIiQxl3HOEFo,,8,20,Do It To It,ACRAZE,Cherish,
21jGcNKet2qwijlDFuPiPb,2019,19664,16,2132335812,391,73,633,3,37,120.0,70.0,59.0,75.0,24.0,0.0,9.0,4.0,,Major,246dkjvS1zLTtiykXe5h60,,,8,30,Circles,Post Malone,,
228BxWXUYQPJrJYHDLOHkj,2004,6457,18,657723613,98,95,453,0,454,96.0,86.0,74.0,80.0,33.0,0.0,8.0,6.0,,Major,4VMYDCV2IEDYJArk749S6m,,,7,13,Gasolina,Daddy Yankee,,
22sAwsBH0NoNJXnrBenQuO,2022,454,4,93587665,6,1,21,0,1,83.0,53.0,40.0,36.0,73.0,0.0,11.0,33.0,C#,Major,5vcMPVDXTLhJ4UpOZKXZtg,5ZEpz4ei1jHqvA4EHUeKqs,,12,23,Sem Aliança no Dedo,MC Xenon,Os Gemeos da Putaria,
23Lyy7ZXRvzfgH4JtDkKrX,2022,924,18,404887295,17,80,22,9,38,173.0,59.0,69.0,53.0,12.0,0.0,23.0,3.0,,Major,6XkjpgcEsYab502Vr1bBeW,,,4,28,No Se Va - EN VIVO,Grupo Frontera,,
23RoR84KodL5HWvUTneQ1w,2023,2259,59,57876440,0,0,109,17,0,130.0,67.0,96.0,88.0,12.0,19.0,8.0,4.0,G,Minor,2mLA48B366zkELXYx7hcDN,,,6,15,(It Goes Like) Nanana - Edit,Peggy Gou,,
26b3oVLrRUaaybJulow9kz,2022,3506,56,373199958,105,64,169,8,529,198.0,59.0,71.0,42.0,55.0,0.0,10.0,7.0,A#,Minor,7kjSuFGKhLm8b5qXoMhRkJ,,,12,2,People,Libianca,,
27NovPIUIRrOZoCHxABJwK,2021,13315,0,1814349763,300,47,690,0,,150.0,74.0,89.0,70.0,2.0,0.0,5.0,6.0,D#,Minor,7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ,,7,23,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,Jack Harlow,
27RYrbL6S02LNVhDWVl38b,1971,10829,0,460492795,130,1,390,0,0,147.0,33.0,39.0,61.0,32.0,0.0,77.0,3.0,D,Major,4x1nvY2FN8jxqAFA0DA02H,2s4tjL6W3qrblOe0raIzwJ,,12,1,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,Yoko Ono,
27ZZdyTSQWI7Cug2d2PkqV,2022,2537,0,277132266,49,1,67,11,1,100.0,90.0,75.0,50.0,11.0,0.0,9.0,26.0,C#,Major,2qAwMsiIjTzlmfAkXKvhVA,,,1,20,BILLIE EILISH.,Armani White,,
285pBltuF7vW8TeWk8hdRR,2017,14749,0,2288695111,188,34,710,0,5,84.0,44.0,22.0,48.0,38.0,0.0,33.0,24.0,B,Minor,4MCBfE4596Uoi2O4DtmEMz,,,6,15,Lucid Dreams,Juice WRLD,,
28GCbKgjlVD9eDmasGbe0T,2022,1443,0,305650299,9,11,22,1,0,85.0,71.0,43.0,65.0,23.0,0.0,9.0,5.0,A#,Major,4q3ewBCX7sLwd24euuV69X,,,5,6,Me Fui de Vacaciones,Bad Bunny,,
28JBD8p18xNuOfyV7Cotdn,2022,5263,0,195628667,66,89,61,0,11,125.0,51.0,5.0,68.0,12.0,2.0,15.0,6.0,E,Minor,3TVXtAsR1Inumwj472S9r4,,,6,17,Massive,Drake,,
28qA8y1sz0FTuSapsCxNOG,2022,3107,0,127309180,4,0,22,0,0,153.0,55.0,50.0,78.0,19.0,0.0,11.0,35.0,A#,Minor,2YZyLoL8N0Wb9xBt1NhZWg,2WoVwexZuODvclzULjPQtm,,5,13,Father Time (feat. Sampha),Kendrick Lamar,Sampha,
296nXCOv97WJNRWzIBQnoj,2022,629,0,229497852,18,75,9,0,0,104.0,86.0,43.0,62.0,5.0,0.0,13.0,14.0,G,Major,4SpbR6yFEvexJuaBpgAU5p,,,5,2,FEARLESS,LE SSERAFIM,,
29TPjc8wxfz4XMn21O7VsZ,2020,3297,3,506778838,25,3,52,0,1,140.0,79.0,56.0,91.0,26.0,0.0,13.0,21.0,D,Major,699OTQXzgjhIYAHMy9RyPD,,,12,25,Sky,Playboi Carti,,
29kUiQdEvB9q7joHiYZNJ3,2022,8431,76,1085685420,241,127,458,37,332,140.0,71.0,82.0,81.0,11.0,0.0,6.0,5.0,,Major,5Pwc4xIPtQLFEnJriah9YJ,,,5,13,I Ain’t Worried - Acoustic,OneRepublic,,
29m79w9xPMH4YCD6r8JSmV,2020,272,4,327498031,7,21,2,0,0,95.0,84.0,49.0,72.0,8.0,0.0,15.0,8.0,F,Minor,6LEG9Ld1aLImEFEVHdWNSB,5DHi2MeoRgAwPE0A0qwRMl,0OS0NZnK7TGIAWx8MkWNFN,7,24,Excuses,AP Dhillon,Gurinder Gill,Intense
2AaaE0qvFWtyT8srKNfRhH,2022,158,4,137123880,5,6,1,1,18,134.0,70.0,35.0,41.0,41.0,0.0,10.0,3.0,G,Major,5LcNPa8f8bRmZqELgoRFkN,,,8,16,Komang,Raim Laode,,
2BcMwX1MPV6ZHP4tUT9uq6,2021,5199,0,594482982,45,43,45,0,3,146.0,85.0,22.0,37.0,13.0,0.0,7.0,30.0,F,Minor,3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,08Ld63UgKrJ0nZnCkzHtzc,9,3,Knife Talk (with 21 Savage ft. Project Pat),Drake,21 Savage,Project Pat
2CSRrnOEELmhpq8iaAi9cd,2022,1484,0,163284000,22,51,12,0,0,114.0,46.0,60.0,28.0,91.0,0.0,21.0,4.0,A,Minor,7tYKF4w9nC0nq9CsPZTHyP,,,12,9,Blind,SZA,,
2DgdHcjWmO3qd50RzuBLgZ,2016,2948,0,582863434,10,2,150,0,0,110.0,51.0,48.0,82.0,0.0,0.0,5.0,3.0,B,Minor,20JZFwl6HVl6yg8a4H3ZqK,,,1,15,House of Memories,Panic! At The Disco,,
2EjXfH91m7f8HiJN1yQg97,1958,14994,0,769213520,191,168,206,0,,140.0,70.0,85.0,41.0,71.0,0.0,45.0,5.0,G#,Major,4cPHsZM98sKzmV26wlwD2W,,,1,1,Rockin' Around The Christmas Tree,Brenda Lee,,
2FDTHlrBguDzQkp7PVj16Q,2023,2186,91,183706234,67,213,88,17,946,141.0,92.0,66.0,58.0,19.0,0.0,8.0,24.0,C#,Major,6Ip8FS7vWT1uKkJSweANQK,5H4yInM5zmHqpKIoMNAx4r,,6,1,Sprinter,Dave,Central Cee,
2FRnf9qhLbvw8fu4IBXx78,1984,22153,0,1159176109,274,111,"1,302",0,,107.0,74.0,88.0,65.0,28.0,0.0,46.0,3.0,B,Minor,5lpH0xAS4fVfLkACg9DAuM,,,1,1,Last Christmas,Wham!,,
2Foc5Q5nqNiosCNqttzHof,2013,52898,0,933815613,203,1,"8,215",0,0,116.0,79.0,87.0,81.0,4.0,0.0,10.0,4.0,F#,Minor,4tZwfgrHOc3mvqYlEYSvVi,2RdwBSPQiwcmiDo9kixcl8,3yDIp0kaq9EFKe07X1X2rz,1,1,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Pharrell Williams,Nile Rodgers
2GAhgAjOhEmItWLfgisyOn,2022,1911,0,272377463,23,71,14,0,9,145.0,70.0,34.0,55.0,43.0,0.0,16.0,6.0,,Minor,7tYKF4w9nC0nq9CsPZTHyP,,,12,9,Low,SZA,,
2Ghp894n1laIf2w98VeAOJ,2022,1915,0,119238316,7,47,15,0,0,121.0,80.0,62.0,51.0,2.0,0.0,9.0,8.0,G,Minor,1Xyo4u8uXC1ZmMpatF05PJ,,,1,7,How Do I Make You Love Me?,The Weeknd,,
2HZLXBOnaSRhXStMLrq9fD,2019,2668,2,387080183,38,266,78,0,141,130.0,47.0,56.0,90.0,0.0,0.0,10.0,4.0,B,Major,1Qp56T7n950O3EGMsSl81D,,,9,13,Mary On A Cross,Ghost,,
2HbKqm4o0w5wEeEFXm2sD4,2012,26792,32,1093605526,69,113,695,0,458,144.0,74.0,37.0,53.0,7.0,0.0,21.0,10.0,E,Minor,2YZyLoL8N0Wb9xBt1NhZWg,28ExwzUQsvgJooOI0X1mr3,,1,1,Money Trees,Kendrick Lamar,Jay Rock,
2Hh3ETdQKrmSI3QS0hme7g,2022,2110,58,286400165,17,119,19,2,266,88.0,68.0,17.0,71.0,15.0,0.0,11.0,5.0,G,Minor,0iEtIxbK0KxaSlF7G42ZOp,1RyvyyTE3xzB2ZywiAwp0i,4Gso3d4CscCijv0lmajZWs,12,2,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,Future,Don Toliver
2IhVdm4TlSutkOZAHB1FIW,2022,367,0,97610446,28,67,195,0,0,145.0,56.0,43.0,53.0,24.0,0.0,12.0,4.0,G,Major,7bp2lSdh12wcA8LyB1srfJ,,,7,12,"Come Back Home - From ""Purple Hearts""/Soundtrack Version",Sofia Carson,,
2JPLbjOn0wPCngEot2STUS,2021,9644,28,1260594497,120,86,164,4,0,180.0,64.0,44.0,65.0,28.0,0.0,14.0,12.0,C#,Major,4q3ewBCX7sLwd24euuV69X,,,6,4,Yonaguni,Bad Bunny,,
2K7xn816oNHJZ0aVqdQsha,2018,3947,12,599770206,33,102,93,0,30,94.0,57.0,36.0,58.0,5.0,0.0,15.0,3.0,D,Major,77SW9BnxLY8rJ0RciFqkHh,,,3,9,Softcore,The Neighbourhood,,
2KLwPaRDOB87XOYAT2fgxh,2022,1930,0,191333656,24,8,17,0,1,122.0,75.0,45.0,63.0,6.0,0.0,35.0,12.0,E,Minor,3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,0Y5tJX1MQlPlqiwlOH1tJY,11,4,Pussy & Millions (feat. Travis Scott),Drake,21 Savage,Travis Scott
2KdKh9vHbKW0tZLqtpxxI0,2022,1351,0,106919680,26,1,17,0,0,150.0,82.0,82.0,66.0,13.0,0.0,11.0,6.0,G#,Minor,1uNFoZAHBGtllmzznpCI3s,4Gso3d4CscCijv0lmajZWs,,4,29,Honest (feat. Don Toliver),Justin Bieber,Don Toliver,
2L9N0zZnd37dwF0clgxMGI,2022,3242,9,293186992,67,55,48,0,6,148.0,51.0,27.0,33.0,48.0,0.0,22.0,3.0,A,Major,1GmsPCcpKgF9OhlNXjOsbS,,,4,8,ceilings,Lizzy McAlpine,,
2LBqCSwhJGcFQeTHMVGwy3,2016,2483,59,1647990401,68,21,24,0,259,134.0,59.0,51.0,52.0,9.0,0.0,15.0,7.0,C#,Minor,1Xyo4u8uXC1ZmMpatF05PJ,,,11,24,Die For You,The Weeknd,,
2LKOHdMsL0K9KwcPRlJK2v,2014,1776,14,646886885,1,9,3,0,0,140.0,58.0,4.0,60.0,7.0,41.0,8.0,3.0,G#,Major,0pWwt5vGNzezEhfAcc420Y,,,8,8,After Dark,Mr.Kitty,,
2LSsSV7V33wM9EKQA2xjGS,2022,486,0,71095708,8,1,7,0,0,114.0,62.0,25.0,44.0,51.0,33.0,14.0,3.0,D,Minor,0XFgM33h3Ls5tj1M9IKUWd,24eDfi2MSYo3A87hCcgpIL,,11,4,Con La Brisa,Foudeqush,Ludwig Göransson,
2LawezPeJhN4AWuSB0GtAU,1968,15890,14,1145727611,71,37,653,0,167,116.0,74.0,76.0,70.0,7.0,0.0,13.0,3.0,,Major,3IYUhFvPQItj6xySrBmZkd,,,7,1,Have You Ever Seen The Rain,Creedence Clearwater Revival,,
2LgxW2t2H6lAf7tJuOnxxj,2022,584,8,157136970,12,1,8,0,1,110.0,81.0,61.0,93.0,49.0,0.0,12.0,11.0,F,Minor,1bAftSH8umNcGZ0uyV7LMg,,,6,2,Antes de Perderte,Duki,,
2NFadq6pUeiVEihLvUlOSr,2023,871,32,66902503,25,59,32,5,88,128.0,78.0,59.0,65.0,10.0,0.0,26.0,5.0,B,Major,716NhGYqD1jl2wI1Qkgq36,1mcTU81TzQhprhouKaTkpq,,6,21,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap,Rauw Alejandro,
2NWaWZZLFMcr5P4uI2KvWy,2022,514,0,164856284,5,36,1,0,0,154.0,70.0,97.0,62.0,47.0,0.0,10.0,4.0,F#,Minor,1iXdpCz3AeLEAvzqeNodt8,,,5,13,En El Radio Un Cochinero,Victor Cibrian,,
2NcQic8JxdjAlAHuNbOIRE,2022,2094,1,236060709,8,1,18,0,0,165.0,72.0,90.0,48.0,32.0,0.0,18.0,23.0,A,Major,6KImCVD70vtIoJWnq6nGn3,,,5,20,Keep Driving,Harry Styles,,
2OQ6a4CfUeYskpTTgyawyJ,2005,2577,0,180577478,108,56,30,0,0,93.0,63.0,93.0,88.0,1.0,0.0,12.0,4.0,F,Major,4yiQZ8tQPux8cPriYMWUFP,1UTPBmNbXNTittyMJrNkvw,,9,20,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,Blake Shelton,
2PWTZV5znjLtZC5T1EVJvL,2021,2005,0,346127840,16,5,43,0,7,129.0,42.0,33.0,44.0,62.0,0.0,8.0,6.0,B,Major,164Uj4eKjl6zTBKfJLFKKK,,,9,3,this is what falling in love feels like,JVKE,,
2PsbT927UanvyH9VprlNOu,2023,166,0,32526947,2,10,0,0,0,125.0,53.0,32.0,66.0,38.0,0.0,9.0,3.0,,Major,4oUHIQIBe0LHzYfvXNW4QM,,,3,3,Devil Don’t Know,Morgan Wallen,,
2QjOHCTQ1Jl3zawyYOpxh6,2012,16413,61,2282771485,166,87,"1,056",1,,124.0,61.0,41.0,81.0,5.0,2.0,10.0,3.0,A#,Major,77SW9BnxLY8rJ0RciFqkHh,,,5,14,Sweater Weather,The Neighbourhood,,
2SOvWt6igzXViIjIiWNWEP,2023,1004,35,54266102,42,80,58,3,169,130.0,77.0,84.0,89.0,17.0,0.0,43.0,5.0,C#,Minor,1mcTU81TzQhprhouKaTkpq,716NhGYqD1jl2wI1Qkgq36,,6,23,BABY HELLO,Rauw Alejandro,Bizarrap,
2Sjx8DWZO5zaTyTAmgo2gY,2022,892,0,65362788,3,17,2,0,0,150.0,43.0,42.0,44.0,57.0,0.0,15.0,6.0,F,Major,7tYKF4w9nC0nq9CsPZTHyP,,,12,9,Gone Girl,SZA,,
2TH65lNHgvLxCKXM3apjxI,2019,9539,15,1304313953,162,116,355,7,0,176.0,61.0,24.0,62.0,60.0,0.0,24.0,31.0,D,Major,4q3ewBCX7sLwd24euuV69X,0GM7qgcRCORpGnfcN2tCiB,,5,31,Callaita,Bad Bunny,Tainy,
2UW7JaomAMuX9pZrjVpHAU,2021,2953,44,553634067,49,110,66,13,339,170.0,79.5,65.5,47.0,41.5,0.0,10.0,34.0,D,Minor,1NNRWkhwmcXRimFYSBpB1y,12GqGscKJx3aE4t07u7eVZ,,12,24,La Bebe - Remix,Yng Lvcas,Peso Pluma,
2Uy9VjaL2a0cpHQv6kgSNb,1994,25653,0,1449779435,387,132,"2,094",0,,150.0,34.0,33.0,63.0,16.0,0.0,7.0,4.0,G,Major,1uNFoZAHBGtllmzznpCI3s,4iHNK0tOyZPYnBU7nGAgpQ,,10,28,All I Want For Christmas Is You (SuperFestive!),Justin Bieber,Mariah Carey,
2VxeLyX666F8uXCJ0dZF8B,2018,16636,12,2159346687,368,155,"2,854",6,121,96.0,57.0,30.0,40.0,38.0,0.0,26.0,3.0,G,Major,1HY2Jd0NmPuamShAr6KMms,4VIvfOurcf0vuLRxLkGnIG,,9,27,Shallow,Lady Gaga,Bradley Cooper,
2VzCjpKvPB1l1tqLndtAQa,2021,457,24,330346424,8,116,4,3,2,92.0,81.0,39.0,60.0,31.0,0.0,7.0,3.0,,Major,12GqGscKJx3aE4t07u7eVZ,,,6,11,Por las Noches,Peso Pluma,,
2WfaOiMkCvy7F5fcp2zZ8L,1984,44927,17,1479115056,34,0,"5,108",6,0,84.0,57.0,86.0,90.0,2.0,0.0,9.0,5.0,F#,Minor,2jzc5TC5TVFLXQlBNiIUzE,,,10,19,Take on Me,a-ha,,
2WigMwGJysIh9fRnSJvpjn,2022,2019,8,222410722,117,72,107,1,7,93.0,65.0,79.0,66.0,31.0,0.0,22.0,7.0,A#,Minor,3WTrdbZU99dgTtt3ZkyamT,,,6,10,KU LO SA - A COLORS SHOW,Oxlade,,
2XU0oxnq2qxCpomAAuJY8K,2019,24529,0,2864791672,533,167,"3,595",6,,98.0,82.0,54.0,59.0,69.0,0.0,18.0,10.0,F#,Minor,2NjfBq1NflQcKSeiDooVjY,,,5,10,Dance Monkey,Tones And I,,
2XniT0HFVjHPL5QRUzyH2i,1958,6290,0,295998468,89,39,158,0,0,113.0,73.0,72.0,32.0,77.0,0.0,15.0,5.0,G,Major,5v8jlSmAQfrkTjAlpUfWtu,1Ml4OuStDoympbREURAM15,0HS96tPggl2nwiz3gNWWI5,1,1,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,The Fontane Sisters,Mitchell Ayres & His Orchestra
2Xr1dTzJee307rmrkt8c0g,2019,5669,2,726837877,74,0,262,14,,93.0,74.0,53.0,73.0,61.0,0.0,13.0,4.0,F,Minor,048LktY5zMnakWq7PTtFrz,,,7,26,love nwantiti (ah ah ah),CKay,,
2YVlDlk2zRceefo6XlC6DX,2023,356,4,88791109,4,20,0,0,0,121.0,64.0,67.0,80.0,0.0,0.0,36.0,3.0,F#,Minor,4oUHIQIBe0LHzYfvXNW4QM,,,3,3,Ain’t That Some,Morgan Wallen,,
2ZL7WZcjuYKi1KUDtp4kCC,2022,1652,2,198365537,26,52,10,0,95,130.0,77.0,20.0,70.0,1.0,0.0,16.0,5.0,G,Major,3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,,11,4,Spin Bout U,Drake,21 Savage,
2ZRo7axmMPeSVUvDbGkJah,2018,3659,0,1200808494,11,10,267,0,7,146.0,59.0,23.0,46.0,66.0,0.0,15.0,6.0,A,Minor,15UsOTVnJzReFVN1VCnxy4,,,3,16,Hope,XXXTENTACION,,
2a1o6ZejUi8U3wzzOtCOYw,2010,17138,37,1279434863,119,81,974,1,503,130.0,47.0,86.0,92.0,8.0,0.0,5.0,24.0,,Major,33ScadVnbm2X8kkUqOkC6Z,5bv5RplEOwdCvhq0EILh9E,,1,1,Danza Kuduro,Don Omar,Lucenzo,
2aJnyNu4PQxQ2lyj5boiMG,2021,4094,0,356709897,66,96,43,0,0,107.0,54.0,41.0,39.0,51.0,0.0,11.0,16.0,G,Minor,7tYKF4w9nC0nq9CsPZTHyP,,,12,3,I Hate U,SZA,,
2dG9k8jtnkjzJjUToz9i9i,2022,461,0,94616487,7,11,13,0,0,71.0,59.0,70.0,74.0,56.0,0.0,11.0,40.0,C#,Minor,716NhGYqD1jl2wI1Qkgq36,5GcWBUX00IPuWVGMIRK1sS,,3,3,"Residente: Bzrp Music Sessions, Vol. 49",Bizarrap,Residente,
2dHHgzDwk4BJdRwy9uXhTO,2022,6036,88,843957510,113,149,245,23,27,98.0,71.0,17.0,61.0,36.0,0.0,8.0,5.0,C#,Minor,0iEtIxbK0KxaSlF7G42ZOp,1Xyo4u8uXC1ZmMpatF05PJ,1URnnhqYAYcrqrcwql10ft,12,2,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,The Weeknd,21 Savage
2e2AXpIiJpet5b4qg85Gh6,2022,989,0,67540165,5,9,1,0,0,90.0,53.0,47.0,74.0,9.0,0.0,34.0,4.0,D,Major,7tYKF4w9nC0nq9CsPZTHyP,,,12,9,F2F,SZA,,
2eAvDnpXP5W0cVtiI0PUxV,2017,3423,21,1116995633,41,100,59,1,32,117.0,61.0,45.0,69.0,2.0,0.0,9.0,3.0,C#,Major,2WzaAvm2bBCf4pEhyuDgCY,,,4,28,Dandelions,Ruth B.,,
2g6tReTlM2Akp41g0HaeXN,2022,4627,0,237351106,38,13,32,0,0,101.0,78.0,40.0,74.0,36.0,0.0,17.0,27.0,C#,Minor,2YZyLoL8N0Wb9xBt1NhZWg,4qXC0i02bSFstECuXP2ZpL,1PpDfXOUG7gxUjR1quWnwp,5,13,Die Hard,Kendrick Lamar,Blxst,Amanda Reifer
2gMXnyrvIjhVBUZwvLZDMP,2019,8327,24,1608045237,205,130,625,0,25,112.0,45.0,19.0,60.0,63.0,0.0,9.0,6.0,D#,Major,4GNC7GD6oZMSxPGyXy4MNB,,,11,1,Before You Go,Lewis Capaldi,,
2gYj9lubBorOPIVWsTXugG,2022,767,12,265548837,20,129,11,0,12,125.0,68.0,80.0,92.0,10.0,0.0,9.0,12.0,,Major,6RHTUrRF63xao58xh9FXYJ,,,8,22,After LIKE,IVE,,
2hHeGD57S0BcopfVcmehdl,2022,200,2,202677468,12,4,0,0,0,72.0,64.0,76.0,44.0,70.0,9.0,12.0,4.0,F#,Major,2iDVt6mFbtbDEZG5ax0dTi,,,3,3,Hati-Hati di Jalan,Tulus,,
2hn2zOA2XFlv6DSmesylrL,2023,437,31,11599388,17,29,26,3,208,97.0,79.0,92.0,89.0,5.0,0.0,6.0,5.0,,Major,7j6DKwmjbxvpQO8h914uEz,12GqGscKJx3aE4t07u7eVZ,18dspUI6gqabm5XCC2RcUD,7,13,QUEMA,Ryan Castro,Peso Pluma,SOG
2ksyzVfU0WJoBpu8otr4pz,2021,1561,24,357580552,18,78,24,0,30,175.0,59.0,15.0,64.0,43.0,90.0,12.0,10.0,G,Minor,5hKGLu4Ik88FzWcTPhWNTN,,,11,25,METAMORPHOSIS,INTERWORLD,,
2m6Ko3CY1qXNNja8AlugNc,2021,1959,9,408843328,52,25,32,0,10,145.0,56.0,41.0,57.0,1.0,0.0,13.0,3.0,B,Major,3WGpXCj9YhhfX11TToZcXP,,,9,9,Angel Baby,Troye Sivan,,
2mnXxnrX5vCGolNkaFvVeM,2022,3794,34,538115192,47,77,53,10,8,123.0,71.0,58.0,70.0,30.0,0.0,32.0,19.0,G#,Major,4SsVbpTthjScTS7U2hmr1X,4q3ewBCX7sLwd24euuV69X,,11,30,La Jumpa,Arcángel,Bad Bunny,
2mpoNBkngUEwnaKoBhZ0vl,2023,961,26,436027885,19,143,10,6,15,138.0,78.0,89.0,83.0,10.0,0.0,12.0,5.0,G,Minor,12GqGscKJx3aE4t07u7eVZ,0elWFr7TW8piilVRYJUe4P,,1,23,PRC,Peso Pluma,Natanael Cano,
2nLtzopw4rPReszdYBJU6h,2003,20111,5,1361425037,39,0,"7,341",0,0,110.0,50.0,24.0,86.0,0.0,0.0,64.0,4.0,A,Major,6XyY86QOPPrYVGvF9ch6wz,,,3,24,Numb,Linkin Park,,
2pIUpMhHL6L9Z5lnKxJJr9,2022,799,12,264717480,14,141,9,0,1,105.0,81.0,70.0,65.0,24.0,0.0,8.0,4.0,A#,Minor,6HvZYsbFfjnjFrWF950C9d,,,8,1,Attention,NewJeans,,
2pZEMax5fopaI1UUhFlnRi,2022,242,0,70069745,12,2,13,0,4,128.0,82.0,61.0,59.0,30.0,0.0,12.0,4.0,E,Minor,3EY7HU2OQYbmh5FdqUlDQI,2CxOaVqRvTLZAZ7nFnJhsU,,7,28,Lovezinho,Kamargão,Treyce,
2qxmye6gAegTMjLKEBoR3d,2018,5897,19,1374581173,0,0,885,0,0,150.0,65.0,51.0,55.0,73.0,0.0,14.0,3.0,C#,Minor,5IH6FPUwQTxPSXurCrcIov,,,5,25,Let Me Down Slowly,Alec Benjamin,,
2rurDawMfoKP4uHyb2kJBt,2022,4796,9,606361689,124,66,212,13,1,174.0,70.0,57.0,64.0,23.0,0.0,8.0,32.0,F,Major,0EmeFodog0BfCgMzAIvKQp,1mcTU81TzQhprhouKaTkpq,,4,21,Te Felicito,Shakira,Rauw Alejandro,
